,Unnamed: 0,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability,code
8947,9757,rock-n-roll,Let's Have A Party,3QUGcs2wxh0hs1cpQYejSf,52,-8.549,166.886,131200,0.9009999999999999,4,8.47e-06,0.0479,0.9159999999999999,0.522,5
8948,9758,rock-n-roll,Brown Sugar,2FtNeQ8GIVpbm7BGr4SPcf,0,-6.195,128.577,228760,0.884,0,2.7300000000000003e-05,0.0334,0.968,0.625,5
8949,9759,rock-n-roll,I Still Haven't Found What I'm Looking For,3NldGYmhDLK98kOOo4J1lg,3,-6.1160000000000005,100.649,277333,0.84,1,0.00339,0.0343,0.6629999999999999,0.564,5
8950,9760,rock-n-roll,Roll Over Beethoven,21kxAKRc4AoePCd5IIPhl3,0,-3.824,92.59899999999999,143427,0.935,3,0.0,0.17,0.838,0.716,5
8951,9761,rock-n-roll,The Final Countdown,1li0jGGRIaMaNNRBV8JXZ4,2,-3.803,117.65700000000001,310427,0.914,6,0.0010400000000000001,0.0668,0.193,0.536,5
8952,9762,rock-n-roll,Civil War,0EHzXpyi1swR8sMpbVHcLJ,1,-8.802999999999999,140.003,462093,0.787,10,0.0648,0.0732,0.38299999999999995,0.336,5
8953,9764,rock-n-roll,Guerilla Radio,1yPQEVh4z4davqR8Y9iDQT,0,-4.894,103.537,207413,0.9670000000000001,11,1.6100000000000002e-05,0.23600000000000002,0.47600000000000003,0.586,5
8954,9765,rock-n-roll,Stairway to Heaven - 1990 Remaster,51pQ7vY7WXzxskwloaeqyj,68,-12.453,84.204,478173,0.335,7,0.00674,0.0339,0.213,0.34600000000000003,5
8955,9768,rock-n-roll,Piano Man,3FCto7hnn1shUyZL42YgfO,69,-8.792,179.167,336093,0.47200000000000003,0,3.77e-06,0.0277,0.431,0.33399999999999996,5
8956,9769,rock-n-roll,Suspicious Minds,6fgjU6IfBOXHI3OKtndEeE,3,-11.203,116.368,260973,0.387,7,8.59e-06,0.0299,0.6940000000000001,0.474,5
8957,9770,rock-n-roll,"Paint It, Black",1Kvjmr2oqZjzhryoEKzqij,5,-10.877,159.03799999999998,203053,0.75,1,0.00221,0.08900000000000001,0.61,0.47100000000000003,5
8958,9772,rock-n-roll,Summertime Blues,2wwRSaZgshcHSvGzWryUIi,3,-10.32,155.968,120000,0.82,11,0.00032599999999999996,0.0448,0.966,0.721,5
8959,9773,rock-n-roll,Crazy,6oiODlk4XCb7SjhcY3ilv7,2,-4.088,162.197,316733,0.863,6,0.0,0.0378,0.45799999999999996,0.358,5
8960,9775,rock-n-roll,Gotta Be Somebody,06T10fEzN8ZCcqzQZYA184,63,-5.222,115.99799999999999,252653,0.89,0,0.00165,0.0601,0.205,0.536,5
8961,9776,rock-n-roll,In the End,60a0Rd6pjrkxjPbaKzXjfq,83,-5.87,105.14299999999999,216880,0.8640000000000001,3,0.0,0.0584,0.4,0.556,5
8962,9781,rock-n-roll,Lonely Day,1VNWaY3uNfoeWqb5U8x2QX,71,-3.2769999999999997,113.10799999999999,167907,0.7959999999999999,8,1.11e-06,0.0336,0.215,0.47,5
8963,9783,rock-n-roll,Animal I Have Become,56sk7jBpZV0CD31G9hEU3b,71,-3.668,122.023,231400,0.853,8,0.0,0.0339,0.506,0.5529999999999999,5
8964,9784,rock-n-roll,Rebel Yell - Remastered,2ZTIw0fZhFp3nnvF41nvVc,63,-9.296,166.791,286840,0.6940000000000001,9,0.0485,0.0472,0.45,0.534,5
8965,9785,rock-n-roll,A Teenager In Love,6AhHYWJOBMRjEi2z1tWpYa,53,-13.624,78.715,153867,0.28300000000000003,1,0.0,0.0407,0.6779999999999999,0.564,5
8966,9786,rock-n-roll,"You're Gonna Go Far, Kid",1FMm3wG5WOhi7js35KR7Ea,4,-3.159,126.083,177827,0.9179999999999999,9,0.0,0.0682,0.563,0.55,5
8967,9789,rock-n-roll,Dreamer,1edCFSAq1uhb8WOBvSvVJr,0,-6.879,79.461,285933,0.643,1,1.07e-05,0.0259,0.268,0.474,5
8968,9791,rock-n-roll,Sharp Dressed Man - 2008 Remaster,1UBQ5GK8JaQjm5VbkBZY66,73,-5.263,125.145,258027,0.8590000000000001,5,0.00124,0.0276,0.446,0.601,5
8969,9792,rock-n-roll,Sultans Of Swing,6pqawkYEUzzuKve6QNfBaT,2,-7.307,148.15200000000002,346600,0.8690000000000001,5,0.0608,0.0294,0.903,0.73,5
8970,9794,rock-n-roll,It's My Life,4TmGtGkkmaoXRCvpOwDJoO,4,-3.025,120.01,224600,0.9309999999999999,0,1.67e-05,0.0507,0.527,0.546,5
8971,9795,rock-n-roll,Rock and Roll All Nite,6JhFtqwr7o38egORlhU9qR,0,-3.935,140.251,168867,0.914,8,0.0,0.106,0.8340000000000001,0.569,5
8972,9797,rock-n-roll,Here I Go Again,1tQ5TSr1tyeQUbHKBee0jv,54,-5.434,92.975,232800,0.877,7,0.00016999999999999999,0.0337,0.687,0.484,5
8973,9798,rock-n-roll,Whole Lotta Love,4oy01PXMo6xY6MGJfEWj0n,29,-4.873,91.948,279920,0.9420000000000001,9,0.0284,0.0721,0.26899999999999996,0.618,5
8974,9800,rockabilly,Well Well Well Well,3rpu2juAbj3iqHgeoQ7A9C,17,-5.228,119.976,218680,0.897,4,6.49e-05,0.0374,0.9009999999999999,0.5539999999999999,21
8975,9801,rockabilly,Proud and Humble,25Y9vAY93TuA28qP4WiWZQ,16,-5.79,180.31599999999997,238893,0.74,2,2.33e-05,0.0365,0.625,0.608,21
8976,9802,rockabilly,Johnny Are You Gay?,4P6O2yRhAkpPMtz3mcYyYH,25,-6.938,89.713,186827,0.8640000000000001,7,0.0,0.0461,0.9059999999999999,0.47100000000000003,21
8977,9803,rockabilly,Stupid Cupid,4EaVZab0VnTWwWnO3HuEAp,1,-6.147,135.702,134211,0.7490000000000001,3,1.45e-06,0.0363,0.9670000000000001,0.609,21
8978,9804,rockabilly,Hot N Cold,3ezXjKUvxpyml2VrQ1uFV2,22,-7.17,153.09799999999998,217880,0.797,0,0.0,0.0995,0.9079999999999999,0.584,21
8979,9805,rockabilly,Wheels Of Fortune,2qypvMI5nbp84AcaRCiKQC,16,-6.568,113.48299999999999,209373,0.9209999999999999,7,0.544,0.0383,0.894,0.593,21
8980,9806,rockabilly,Sad but True (feat. Big Brother),4dBsNtb0GyyAyfI4SxDiJO,21,-4.1739999999999995,106.001,206987,0.97,1,1.67e-05,0.069,0.6709999999999999,0.589,21
8981,9807,rockabilly,Double Talkin' Baby,68R4OlFtN7uGlOBD1TOXn8,16,-11.975,110.087,183373,0.747,2,1.27e-06,0.0449,0.684,0.451,21
8982,9808,rockabilly,"Baby, Baby Every Night",7rPB8U8Iuaxy1GQYyTRZhh,0,-6.434,139.028,147427,0.69,0,5.8599999999999995e-05,0.0498,0.884,0.634,21
8983,9809,rockabilly,Coming Home,6Ven2snxhDocOK4erWN5QJ,26,-6.516,90.945,187918,0.8390000000000001,11,0.0,0.0367,0.966,0.614,21
8984,9811,rockabilly,My Girl,3O0q8Cga5I0u4VJH51uSTt,0,-6.02,106.475,189267,0.9059999999999999,11,7.96e-06,0.0606,0.961,0.511,21
8985,9812,rockabilly,All Shook Up,3OeX4IyrnpwkElW5iS8leo,57,-6.853,74.809,117987,0.6559999999999999,10,0.0,0.11900000000000001,0.9470000000000001,0.706,21
8986,9813,rockabilly,Sofie,5HI30BrOSa2c1SsUl7B0a9,32,-7.207999999999999,151.96,163440,0.884,7,0.000204,0.0479,0.934,0.6459999999999999,21
8987,9814,rockabilly,Please Don't Touch,5k0geelragBLENZ2M58lXY,24,-5.646,185.545,179627,0.972,4,6.14e-05,0.0778,0.625,0.341,21
8988,9815,rockabilly,Umbrella,3d6wj2ovA7c0fqLrKQD3H2,37,-3.716,106.056,187533,0.879,10,1.27e-06,0.0458,0.9259999999999999,0.644,21
8989,9816,rockabilly,Stray Cat Strut,5yogRsv5ggT6iCnFgvdpho,50,-9.482000000000001,132.467,198000,0.609,0,0.0011300000000000001,0.0347,0.695,0.679,21
8990,9819,rockabilly,Yakety Yak,3h5g8M5cWCPniE29PHhv7M,0,-7.815,122.62299999999999,113413,0.723,7,0.134,0.0905,0.9640000000000001,0.6890000000000001,21
8991,9820,rockabilly,Hip Shakin' Baby,2UhkB6rKxTdWJj3wiYkcyx,36,-7.412999999999999,94.611,129493,0.7120000000000001,11,6.95e-05,0.0382,0.757,0.731,21
8992,9821,rockabilly,Outlaw Heart,4z3MNijmizEXmlXN7XzVE8,0,-6.0120000000000005,111.569,238773,0.9129999999999999,1,7.01e-06,0.0378,0.8170000000000001,0.586,21
8993,9822,rockabilly,This Old Guitar,5MQAHoHQxNnveEc6lXSfGe,23,-5.416,91.124,176533,0.968,2,0.0185,0.0979,0.516,0.436,21
8994,9823,rockabilly,Ooby Dooby,1OoRLr0yprXjGNxxyIUHdf,0,-10.505999999999998,90.654,131787,0.71,8,0.0315,0.0529,0.883,0.6729999999999999,21
8995,9824,rockabilly,Good Love,7Ad32BsdxBfmuYHbvnoRaH,9,-6.125,98.37700000000001,132467,0.736,3,0.0,0.0402,0.956,0.631,21
8996,9826,rockabilly,Twenty Flight Rock,5TGwTJyic9qFdLaiWXx8xZ,28,-10.491,105.822,105427,0.698,9,0.0,0.249,0.9179999999999999,0.595,21
8997,9827,rockabilly,The Look,3Kd18f7I7wwZdxka3ixw2D,28,-4.598,111.005,204227,0.9279999999999999,4,0.00014099999999999998,0.0792,0.812,0.597,21
8998,9828,rockabilly,Ubangi Stomp,1qU8rrk1doGWErWwSxeOuy,24,-12.937999999999999,136.516,192467,0.693,9,2.11e-06,0.0336,0.9640000000000001,0.57,21
8999,9829,rockabilly,Come Go with Me,5eDSiapuy2s1UI4owFQOXi,34,-11.05,128.187,160733,0.508,5,0.0,0.038,0.608,0.665,21
9000,9830,rockabilly,Mr. Bassman / Boppin' The Blues,5UF5LfApPTJ93uMGuZxCsw,38,-7.087999999999999,118.211,195040,0.845,5,2.98e-06,0.0668,0.857,0.532,21
9001,9831,rockabilly,It Takes Time,5NmECD9XbciH5wOmysIWzG,17,-7.361000000000001,92.023,172827,0.758,9,0.000178,0.0357,0.68,0.58,21
9002,9832,rockabilly,Human Fly,0ElRzK07sc9eszyk1ea9Ab,54,-10.754000000000001,119.516,136427,0.8490000000000001,9,0.00763,0.111,0.305,0.531,21
9003,9833,rockabilly,Bad News From Pretty Red Lips,1vcefBk2EG8Vbfa16dJCZq,27,-3.8160000000000003,98.25299999999999,168240,0.912,11,0.000629,0.0377,0.7509999999999999,0.654,21
9004,9834,rockabilly,Everybody's Trying to Be My Baby,1Gpa5Z5vMTBnB5yeUhx7dz,8,-5.317,90.743,131314,0.9359999999999999,9,1.51e-06,0.154,0.785,0.601,21
9005,9835,rockabilly,My Poor Old Heart,6L80MG7Jcl56D6e3eUqxkx,0,-4.35,109.976,189640,0.815,9,0.000379,0.0389,0.8540000000000001,0.703,21
9006,9836,rockabilly,55 Ford,0wySUjmD0Pohz6hbJEEU5I,0,-5.645,166.114,266173,0.8590000000000001,5,0.000124,0.0303,0.909,0.598,21
9007,9837,rockabilly,Full Throttle,5vRdDr50kRib9xVPLh6W3c,0,-8.526,117.03299999999999,165027,0.877,2,0.000125,0.0332,0.851,0.669,21
9008,9839,rockabilly,Crazy in Love,07qndaW6N97JSEzgbJ5x5J,25,-5.5489999999999995,105.985,196640,0.909,7,5.720000000000001e-05,0.10300000000000001,0.851,0.667,21
9009,9840,rockabilly,59 Ford,08m7pwirwY6h90JE8dZ3D3,45,-9.716000000000001,92.01700000000001,126827,0.872,0,0.00889,0.0397,0.7709999999999999,0.687,21
9010,9841,rockabilly,See You Later Alligator,1MPLZW7bMiS0vLdFaaVytb,0,-11.979000000000001,158.373,165733,0.6729999999999999,7,0.00223,0.0604,0.8190000000000001,0.655,21
9011,9842,rockabilly,Drunksters,0VYMOnSfURf4sr2AxBgZ0D,43,-7.51,119.861,179373,0.8690000000000001,2,0.00042300000000000004,0.12,0.708,0.691,21
9012,9843,rockabilly,Rock Billy Boogie,6kJ86Zi4x1LY9KEdjQA5S2,42,-10.937999999999999,193.91099999999997,153333,0.8320000000000001,11,0.335,0.0496,0.794,0.5489999999999999,21
9013,9844,rockabilly,Lollipop,1H6NscSNlknTI09CcC5tHp,33,-7.483,142.855,127826,0.524,7,0.0432,0.273,0.82,0.6829999999999999,21
9014,9845,rockabilly,Last in Line,41lxjud5B86jZXOkxKdaT6,15,-4.419,102.49,190280,0.909,0,4.66e-06,0.0327,0.879,0.616,21
9015,9846,rockabilly,Rock Billy Boogie,3Zsx5BACEiNwvmmMjuJu3f,0,-4.994,89.973,153187,0.963,5,0.0,0.068,0.8909999999999999,0.7190000000000001,21
9016,9847,rockabilly,Mera brännvin,3mY4Q13kOhzw2qKbXd4ezs,48,-6.12,167.96099999999998,178707,0.855,9,0.00995,0.0725,0.628,0.536,21
9017,9848,rockabilly,Flowers on the Wall,43OwBhNUjU96o85jOFDvcs,16,-5.446000000000001,204.896,217720,0.7020000000000001,1,7.42e-06,0.0781,0.409,0.48100000000000004,21
9018,9849,rockabilly,Bang Bang,4fb2d5IWmDLwPMZaa07W2d,0,-5.843999999999999,99.43799999999999,117347,0.898,4,2.02e-05,0.063,0.9640000000000001,0.67,21
9019,9850,rockabilly,Why Do Fools Fall In Love,6XAcmxPbCfMzLBvjBd2G0H,0,-6.5489999999999995,172.75599999999997,140827,0.5579999999999999,1,0.0005070000000000001,0.0844,0.779,0.43,21
9020,9851,rockabilly,"I'm Not a Girl, Not Yet a Woman",4ZM4nAYdHiiuhoSBsKfy5e,17,-5.154,105.926,172937,0.759,1,0.0,0.0399,0.7709999999999999,0.575,21
9021,9852,rockabilly,Should I Stay or Should I Go,0Njr4qPMOCipm7ccZqssBD,24,-3.5780000000000003,119.501,166680,0.8690000000000001,9,0.0,0.0329,0.893,0.6,21
9022,9853,rockabilly,At the Hop,3lzK4xEg38zwJlPcyjRRCb,0,-10.362,190.72099999999998,152393,0.727,8,0.0457,0.0495,0.958,0.425,21
9023,9854,rockabilly,Go! Go! Go!,2pKpSLFlOOtT73GxFS8FY5,0,-4.507,110.105,128680,0.9359999999999999,11,2.02e-06,0.0448,0.685,0.6629999999999999,21
9024,9855,rockabilly,Red Light (Spells Danger),6eWqCnnMPEyS7LN2XWgIKL,0,-6.106,119.01799999999999,186960,0.91,9,9.86e-06,0.0542,0.75,0.596,21
9025,9857,rockabilly,Thelma & Louise,7KpR2KUfEECal9BslXkuiX,0,-4.192,109.477,198427,0.943,0,0.000143,0.0448,0.7879999999999999,0.675,21
9026,9859,rockabilly,No Particular Place To Go - Single Version,0cnn7HzqWw1FtY6HZQp0Ij,0,-9.713,128.842,163080,0.7609999999999999,7,0.000296,0.0467,0.976,0.584,21
9027,9860,rockabilly,Meet You At The Moon,6MAp1bWFPGndLiYrXIKFBh,0,-12.004000000000001,178.37400000000002,167173,0.292,5,2.37e-06,0.0314,0.315,0.335,21
9028,9861,rockabilly,Chasing Cars,2AdJsiyLbdOzLLOoOI2Cjz,14,-3.685,90.036,175867,0.9640000000000001,9,0.00146,0.0984,0.648,0.52,21
9029,9862,rockabilly,Rumble in Brighton,0cskENzc9K1jQN4bsP6Set,30,-12.706,97.26100000000001,192160,0.7340000000000001,9,0.0012,0.0541,0.8029999999999999,0.511,21
9030,9863,rockabilly,Please Don't Touch - 2004 Remaster,7EYz99FEIKVaOFXsTvHUtR,12,-10.154,87.15299999999999,113440,0.6509999999999999,9,0.0,0.0756,0.787,0.539,21
9031,9864,rockabilly,Twenty Flight Rock,44KdWvWJoJc1yt6BEWC7m7,0,-3.958,118.605,93560,0.9640000000000001,6,0.0005070000000000001,0.11,0.7879999999999999,0.32899999999999996,21
9032,9865,rockabilly,Lotta Lovin',4Xpt21hf5LTHGujHisoe9c,22,-11.390999999999998,168.503,131333,0.674,0,1.81e-06,0.0516,0.965,0.545,21
9033,9866,rockabilly,"Cry, Cry, Cry",4nGHyStNL3AyP3SCIl4ayV,1,-9.591000000000001,104.573,143520,0.48100000000000004,5,1.64e-05,0.0495,0.857,0.902,21
9034,9867,rockabilly,Americano,7pUH4BPPpEGVpClmb3FWvV,0,-5.046,201.87099999999998,181067,0.8490000000000001,9,0.00227,0.121,0.833,0.273,21
9035,9868,rockabilly,Wanted Man,0gEP1oOYKmeOpzgIGZWziU,13,-7.138,108.037,205627,0.8,2,8.69e-06,0.0379,0.759,0.695,21
9036,9869,rockabilly,Hello,6fxVxFOqPNJ3Xp2Xp0QqXw,18,-6.582000000000001,145.97299999999998,169675,0.7959999999999999,9,0.0,0.059000000000000004,0.909,0.617,21
9037,9870,rockabilly,A Little Less Conversation - JXL Radio Edit Remix,4l2hnfUx0esSbITQa7iJt0,7,-9.386000000000001,114.99700000000001,211173,0.935,4,0.27699999999999997,0.0482,0.58,0.586,21
9038,9871,rockabilly,Everybody's Movin',0zeyoPw26r2malg8LWTat5,0,-7.909,79.18,169200,0.73,6,0.0177,0.0415,0.909,0.6509999999999999,21
9039,9872,rockabilly,Until The Dawn,181g4mnwXQp7fj4avmMGSO,14,-8.027999999999999,142.084,188778,0.909,7,0.000122,0.0653,0.5870000000000001,0.535,21
9040,9873,rockabilly,Tequila (Original),14bUqUj1EUnQabWeAqnj39,51,-4.056,90.647,130320,0.961,10,0.905,0.0522,0.753,0.532,21
9041,9875,rockabilly,Hey There Delilah,72pw9658lacmUJ3s7xpNtn,19,-4.292,117.945,223680,0.912,1,2.9199999999999998e-05,0.0683,0.8320000000000001,0.626,21
9042,9876,rockabilly,Built For Speed,63WGqx77lFVgigZ5CAEAow,31,-8.389,115.545,178000,0.879,1,3e-06,0.125,0.5720000000000001,0.607,21
9043,9877,rockabilly,Runaway,0uxu2GzsOMGNZ7C1ul84Mf,45,-1.869,150.03799999999998,138587,0.79,10,8.63e-06,0.035,0.846,0.528,21
9044,9878,rockabilly,"Baby, Let's Play House - Remastered",4Ls0zLUccPv9o0G4Uio503,31,-6.716,104.11399999999999,135627,0.736,4,0.0183,0.0446,0.9420000000000001,0.691,21
9045,9879,rockabilly,Tutti Frutti,17nFSc5cJ3AHKt7qsGFtsz,0,-8.161,184.24599999999998,144627,0.55,5,0.0,0.0722,0.9620000000000001,0.498,21
9046,9880,rockabilly,Way Down Low,0JwmY9Jd00Cbt1vvusMpVL,0,-3.998,176.46599999999998,175493,0.848,11,0.00217,0.035,0.496,0.33399999999999996,21
9047,9882,rockabilly,I Gotta Know,5wq4pae7Fmr8mnVQC8QKcR,21,-3.0810000000000004,132.006,140280,0.935,7,0.0,0.0408,0.8859999999999999,0.61,21
9048,9884,rockabilly,"Hallelujah, I Love Her So",0jLAcJql3CbtQFlS2cGuTs,12,-9.722000000000001,127.23899999999999,141293,0.574,7,0.0,0.0754,0.777,0.59,21
9049,9885,rockabilly,Fishnet Stockings,3FwYgAOi3kFMG3oWSYwARV,28,-12.811,203.787,145333,0.687,7,4.210000000000001e-05,0.0636,0.736,0.365,21
9050,9886,rockabilly,Viva Las Vegas,6PmbcIHXrhuSjyw6wNJTU6,0,-6.276,129.15,173133,0.948,2,4.57e-05,0.034,0.644,0.5329999999999999,21
9051,9887,rockabilly,Willie And The Hand Jive,4ToAe9XCKjFGin2Qfswwis,28,-8.97,98.85700000000001,154733,0.8140000000000001,6,8.07e-06,0.14,0.9209999999999999,0.778,21
9052,9888,rockabilly,The Train Kept A Rollin' - Single Version,08ubkAp3sWznLXlABQTJhx,0,-7.632000000000001,167.55700000000002,135133,0.78,11,0.0,0.0729,0.914,0.503,21
9053,9889,rockabilly,Bad Moon Rising,2kyBz2bXWUQDL26Aigex0X,1,-5.5360000000000005,179.275,140187,0.8079999999999999,2,2.18e-06,0.0371,0.9440000000000001,0.518,21
9054,9890,rockabilly,Eternity,2GCIPMBHTaR4DFEXXeFnn5,13,-4.251,180.197,194480,0.866,2,0.000215,0.033,0.899,0.5529999999999999,21
9055,9891,rockabilly,Elisabeth,2qata6UHBfun9AAtoCRfQz,46,-7.178999999999999,99.63600000000001,200573,0.833,7,1.4400000000000001e-05,0.0298,0.9670000000000001,0.583,21
9056,9892,rockabilly,"Shake, Rattle and Roll",6zVZlrgpppqMNSThmROWEe,34,-9.365,104.089,146947,0.867,4,0.0,0.0578,0.74,0.598,21
9057,9894,rockabilly,Respectfully Miss Brooks,5CBV2dtrJt2BGOAb47Wnqd,0,-11.015,142.409,181787,0.374,5,0.0,0.0419,0.8959999999999999,0.752,21
9058,9895,rockabilly,Spider-Legged Baby,6ARvrnqsgLSPINqc3HiQbq,21,-1.63,174.262,106227,0.956,2,0.000105,0.0616,0.965,0.436,21
9059,9896,rockabilly,Here I Go Again (Bonus Track),1DZIgXipOf51JmJ1Zp2iWD,28,-7.861000000000001,146.02,176180,0.88,2,1.95e-05,0.054000000000000006,0.693,0.5579999999999999,21
9060,9897,rockabilly,Everybody Needs a Little Love,0IOhUzP9j6nua7QtRmqLOW,18,-4.209,110.186,170707,0.9,2,0.000396,0.0391,0.972,0.691,21
9061,9898,rockabilly,Don't Be Cruel,4zzXm1QJQXWLyUfFhWZBRg,61,-7.997999999999999,84.96700000000001,122867,0.675,2,0.0,0.191,0.805,0.68,21
9062,9899,rockabilly,Race With the Devil,1NVd0iitjEKH8kQF7xdrTv,0,-10.494000000000002,100.818,121182,0.6,4,2.78e-05,0.0613,0.86,0.579,21
9063,9908,romance,Stay,0GNI8K3VATWBABQFAzBAYe,74,-10.164,111.89299999999999,240707,0.31,9,6.12e-05,0.0283,0.125,0.621,51
9064,9913,romance,All Night,1ADGydOgtuzBNmdFpcQGLB,43,-3.41,124.03200000000001,187027,0.905,1,0.0,0.0357,0.636,0.6,51
9065,9919,romance,Super Bass,7gKIt3rDGIMJDFVSPBnGmj,4,-4.302,127.03299999999999,200013,0.867,11,2.87e-06,0.196,0.639,0.721,51
9066,9920,romance,Somewhere Only We Know,0VxFKXvKLjYWU7oPPMwzuN,3,-5.24,172.257,236360,0.6459999999999999,9,1.5e-06,0.0257,0.389,0.457,51
9067,9925,romance,You Belong With Me,3GCL1PydwsLodcpv0Ll1ch,67,-4.44,129.964,231133,0.7829999999999999,6,1.3500000000000001e-05,0.0386,0.44299999999999995,0.687,51
9068,9927,romance,Lost Without U,4V2F0DZrAXOWq9hkwMMG3x,61,-12.136,113.204,254147,0.35100000000000003,0,2.38e-06,0.11800000000000001,0.816,0.664,51
9069,9928,romance,Every Breath You Take,16fzReMJmcLlBccnZCTZNS,8,-9.859,117.399,251347,0.449,1,0.0034,0.0348,0.738,0.825,51
9070,9929,romance,Maps,6chdRBWviHlm7JAtwgflBP,1,-5.521,120.025,189840,0.7170000000000001,1,0.0,0.0299,0.88,0.743,51
9071,9930,romance,Stay,3ShCJTrnhjvUpL234S4QbJ,46,-9.602,111.735,242925,0.344,9,0.0,0.0354,0.32,0.594,51
9072,9931,romance,Sparks Fly,6d9IiDcFxtFVIvt9pCqyGH,51,-3.002,114.98700000000001,260933,0.787,5,1.42e-06,0.0308,0.374,0.605,51
9073,9933,romance,Try Sleeping with a Broken Heart,1yK9LISg5uBOOW5bT2Wm0i,61,-5.155,110.977,249013,0.82,5,0.24600000000000002,0.11199999999999999,0.5489999999999999,0.496,51
9074,9935,romance,More Than Words,7z0JcZ8PQoAfUaLIXvbyTH,8,-14.200999999999999,91.354,335947,0.14400000000000002,6,0.0,0.0298,0.255,0.621,51
9075,9936,romance,Impossible,50VNvhzyaSplJCKWchN7a8,16,-5.421,84.71,209440,0.6709999999999999,0,0.0,0.0604,0.341,0.431,51
9076,9937,romance,You're The Inspiration,2Z7bUp8cJKTM9eoj7hvWXG,2,-9.003,73.85600000000001,229747,0.531,11,0.0,0.0291,0.35700000000000004,0.607,51
9077,9939,romance,Little Things,7kSLdGdXLey7pzLsWpdg1h,77,-11.716,110.095,219640,0.222,7,0.0,0.0329,0.556,0.7070000000000001,51
9078,9941,romance,"Hold On, We're Going Home",6jdOi5U5LBzQrc4c1VT983,72,-7.436,99.993,227880,0.414,6,3.4e-05,0.0961,0.289,0.773,51
9079,9942,romance,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,59,-6.885,149.981,257848,0.8240000000000001,2,0.0,0.0463,0.434,0.574,51
9080,9944,romance,Please Don't Leave Me,3EuoUivJpZ3sArzWT6XfPn,0,-4.507,138.02100000000002,232400,0.8420000000000001,6,0.0,0.0369,0.769,0.591,51
9081,9946,romance,"Read All About It, Pt. III",30BsewEJZPxfuLNAlZPFje,67,-7.186,98.08200000000001,283707,0.44,2,3.87e-06,0.0249,0.34299999999999997,0.63,51
9082,9947,romance,Run the World (Girls),1uXbwHHfgsXcUKfSZw5ZJ0,74,-4.237,127.086,236093,0.899,0,4.72e-05,0.14300000000000002,0.76,0.733,51
9083,9949,romance,If I Die Young,4u26EevCNXMhlvE1xFBJwX,68,-6.611000000000001,130.739,222773,0.49700000000000005,4,0.0,0.0277,0.36200000000000004,0.606,51
9084,9952,romance,Hero,4hJ62c5praMlfhTZ7B9OQz,40,-9.285,119.92299999999999,257973,0.391,4,0.0,0.0291,0.201,0.524,51
9085,9953,romance,Just A Kiss,2nRvKHh2mtOfIQ4jcAkP9q,17,-5.8260000000000005,142.881,218840,0.639,1,0.0,0.0307,0.332,0.593,51
9086,9956,romance,Gravity,4oa14QBfWRDfJy2agySy0L,70,-10.357000000000001,168.653,232760,0.275,0,0.0,0.0356,0.23199999999999998,0.27,51
9087,9957,romance,"Hey, Soul Sister",0KpfYajJVVGgQ32Dby7e9i,16,-4.4319999999999995,97.03,216667,0.885,1,0.0,0.0436,0.768,0.675,51
9088,9964,romance,Pound The Alarm,0jaFadjn9PwHr8ZcqhZmAH,1,-3.635,124.98700000000001,205640,0.848,1,4.96e-06,0.068,0.624,0.736,51
9089,9966,romance,This I Promise You,46n2EGFnPC3tzWCN1Aqe26,69,-6.279,165.975,284760,0.5870000000000001,2,0.0,0.0329,0.466,0.55,51
9090,9967,romance,Only Girl (In The World),3YJlTDtUXu1sGh8lunblkG,2,-3.017,125.928,235853,0.738,11,3.01e-05,0.0406,0.685,0.768,51
9091,9970,romance,Dance for You,7cvkXf3AwPGT041PyOi5VX,65,-6.062,110.005,377467,0.78,2,0.0,0.0623,0.47100000000000003,0.616,51
9092,9973,romance,Climax,6cNajGUxKP53LIg0LzlfQt,1,-8.837,135.877,232907,0.478,8,2.6899999999999997e-05,0.0782,0.33299999999999996,0.647,51
9093,9974,romance,Holy Grail,1olNHIIVl4EVwIEPGYIR7G,2,-6.945,145.089,338413,0.537,2,1.01e-05,0.0878,0.153,0.6829999999999999,51
9094,9981,romance,Marry Me,0VZ9xPNa6ROafP6GYYuv2S,8,-8.456,86.57700000000001,205453,0.26899999999999996,0,1.67e-05,0.0287,0.49200000000000005,0.366,51
9095,9982,romance,Can't Take My Eyes off You,6ft9PAgNOjmZ2kFVP7LGqb,69,-7.4479999999999995,123.821,203240,0.764,4,1.07e-05,0.0746,0.536,0.575,51
9096,9985,romance,Everything,4T6HLdP6OcAtqC6tGnQelG,70,-4.981,123.125,212373,0.688,6,1.03e-06,0.0254,0.493,0.6859999999999999,51
9097,9988,romance,When a Man Loves a Woman,51FpzuGkRYXFgsE2zXt9av,67,-20.41,97.398,173867,0.15,1,0.0755,0.0272,0.20600000000000002,0.516,51
9098,9990,romance,Take My Breath Away,1hZJcuz9iMoz6tLkFlIaUy,62,-8.119,95.89200000000001,264213,0.47700000000000004,1,0.00031,0.0228,0.511,0.578,51
9099,9993,romance,All About Us,1gArc4n4WE86e3dPdgvDAB,43,-6.563,85.969,206560,0.505,4,0.0,0.0238,0.457,0.5660000000000001,51
